kind,cik10,path,sha256,source,observations,first_week,last_week
companyfacts,0000008947,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000008947.gz,23689aeb5abd850016f9514eae5612d9ebed318299334e6c15a91f8ddc5daa8a,sec_companyfacts,,,
companyfacts,0000009092,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000009092.gz,bc758d5c30719f1d622a4f7dc12fc899d2ba70f1a9e1bf954aa5d7d268f3ed41,sec_companyfacts,,,
companyfacts,0000009326,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000009326.gz,983fa66c2756297e1a8f6c85a1b086b867189504bde0010aab7e3a36d67b9d98,sec_companyfacts,,,
companyfacts,0000009389,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000009389.gz,0a03cb1e265d8f402fd8667caf21d7ca0e3437deb063932331b804feb801fb79,sec_companyfacts,,,
companyfacts,0000009984,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000009984.gz,8288345829019a9f8550dfa7f2c8e756a61a3001cf8e87cf0865aba067b9bca1,sec_companyfacts,,,
companyfacts,0000010254,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000010254.gz,2415b7afad41281a0edf0d87b59a06d669105fda1fe1dfb1f914cabf7d9f0a7e,sec_companyfacts,,,
companyfacts,0000010329,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000010329.gz,ebf0de74ee54eb9136802af836677b8851f8c9f11747ccd448122e27e84eeed9,sec_companyfacts,,,
companyfacts,0000010456,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000010456.gz,8c484a802dd11ba9243309aad63a6899644bee77cfc5c88f89816a5184c4be86,sec_companyfacts,,,
companyfacts,0000010795,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000010795.gz,e16444963f1c5833db6f148bc78cb561e49fb811ef133ab82a39a0094537c9ab,sec_companyfacts,,,
companyfacts,0000011544,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000011544.gz,a5670a7eafad382ef6f78e679586b8cf5d3dc6d68696a93014d5f843d6c3d1b8,sec_companyfacts,,,
companyfacts,0000012208,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000012208.gz,99d87f0cd0e0f31035918cc93daa9ddc7d05316187ac360441e3d1426592b16e,sec_companyfacts,,,
companyfacts,0000012659,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000012659.gz,5209381ba2782cb27f1f51166d8dcefce4fe29c49f8716241c2467f7aa99f2ff,sec_companyfacts,,,
companyfacts,0000012927,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000012927.gz,798664833fd72b7eb8dc96b6c79244a7da12088cfc6131cbd0ed33162d8322bb,sec_companyfacts,,,
companyfacts,0000014272,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000014272.gz,4b2c3b0af1297377a2fff9183a2d8a7dfaba5cff0b8732387cce2aacb4ba9013,sec_companyfacts,,,
companyfacts,0000014693,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000014693.gz,eade0dff7f9ab7d1ea84d0527387cfb330d98acfae5bbbada010c6209f8cf8a5,sec_companyfacts,,,
companyfacts,0000014707,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000014707.gz,6906f58afc5316cd5f155a02c747f109cbd49f3b44ed92da15a6be2d7aa01020,sec_companyfacts,,,
companyfacts,0000014930,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000014930.gz,7fb765860012e3b6982c085c502e0117c75640bc8f12419f245d3b61289dfc94,sec_companyfacts,,,
companyfacts,0000015615,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000015615.gz,4bfcc49f77b8d51a413422b36fcdb4254ffa58424437e0b706053d51cddae08a,sec_companyfacts,,,
companyfacts,0000016040,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000016040.gz,546fc38e52694c8dbee1beaa85560e025877d36a5fc245079fa44698472b6ec9,sec_companyfacts,,,
companyfacts,0000016058,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000016058.gz,a71f02c082e0ab3d8668b5f255d5f40345c97198d0a97c0e869b9d68719875ae,sec_companyfacts,,,
companyfacts,0000016160,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000016160.gz,9e6f9fef6235af73ce369950b113e77e97decd758b9ff662f56583621c841bca,sec_companyfacts,,,
companyfacts,0000016732,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000016732.gz,614f3e05d218109c23ffe77feb8f2a436744de7ad4d2c44bac601b619a706172,sec_companyfacts,,,
companyfacts,0000016875,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000016875.gz,4ce63cf90f391940153a4f3508628eeb843a69b695d90a6a23f698ce4a325900,sec_companyfacts,,,
companyfacts,0000016918,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000016918.gz,15ef8fd9e8dd0408d87d78ff6def6e561cd48a093748b9b3504f6e1960f69e7e,sec_companyfacts,,,
companyfacts,0000017843,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000017843.gz,0411add781c1a08ba0162134e9c11b273dd77b08bb82a4ccde26f0bd369f1a6b,sec_companyfacts,,,
companyfacts,0000018230,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000018230.gz,0b178434996290068646a59ad45035825437cc730d57467d4acc641236d1f524,sec_companyfacts,,,
companyfacts,0000018255,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000018255.gz,7327e5e96416877ab9e0812596a9a6f88534e89d6dfcef9dc51a9c2d0dd1f303,sec_companyfacts,,,
companyfacts,0000018349,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000018349.gz,eff1d032a8bca3f8c1534200da8610710a12bc516e9397c0fcec4c97ef0ff2bc,sec_companyfacts,,,
companyfacts,0000018498,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000018498.gz,1d304b4e84ac26679991fe7b5d41e3bedd0c9c2695ff1540cfaef40ceb404e6b,sec_companyfacts,,,
companyfacts,0000018926,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000018926.gz,8c9fac99e3ea9c4b6c3c64262bdc70a280ae88611c9cd56c5782bdd99ace6210,sec_companyfacts,,,
companyfacts,0000019411,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000019411.gz,629fc516c37030546c60fcdd07ac5cf0e7747f4124be9e9f06337a04d744be73,sec_companyfacts,,,
companyfacts,0000019584,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000019584.gz,1f35fc3a4c83ca0c7abf67f9f4407b9645cc17ffdbf9fe37312bf55d9648e844,sec_companyfacts,,,
companyfacts,0000019617,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000019617.gz,b833c5174ef291fef12872cd80232050d6a80a8050886a29e8ec6f365ee39485,sec_companyfacts,,,
companyfacts,0000019745,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000019745.gz,1309d4deb96087454d846e9dd7bfd6a9cc416fbadd91c844025995a7b8bd5b9f,sec_companyfacts,,,
companyfacts,0000020212,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000020212.gz,6e5c98769b886c6a9004923fb3725938a97698b1e6b6cdd79065f5eeebdd1503,sec_companyfacts,,,
companyfacts,0000020286,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000020286.gz,2dd217118a82e5fa8c4313a00d848a2390579830c06930fd6dcb0f086050f3b7,sec_companyfacts,,,
companyfacts,0000020520,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000020520.gz,4056b5bdf9c3738c1676e9c570da9f0f73eae8f6ae2f7a5b1a7d34f011bc218d,sec_companyfacts,,,
companyfacts,0000021076,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000021076.gz,f3f2b0a0740c4df4bafab0bfeb825c13dff2779987a44bbe13f6b78de1a27a33,sec_companyfacts,,,
companyfacts,0000021175,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000021175.gz,c5dd640640bd1a742fd9cbba76449716c3863e967ea3edcc74fa38e4efb786e0,sec_companyfacts,,,
companyfacts,0000021344,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000021344.gz,8aba029b731a17d76235257ee9ff086856ffe58e07ffb6ccc49bb3d90f87fcff,sec_companyfacts,,,
companyfacts,0000021510,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000021510.gz,fa8cdd3bd1999306d3d459b01cfe7411dbc1c62575cc64b672ceb8bcf6f079aa,sec_companyfacts,,,
companyfacts,0000021535,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000021535.gz,586e983d686f486ddae877110602e308a446dbbcd68c4f56e7de1bfb0cc929ca,sec_companyfacts,,,
companyfacts,0000021665,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000021665.gz,34b5915df24f701f7e2fb2d503c2731c5e5dc4880b8e82d7bfd42344ab9026cf,sec_companyfacts,,,
companyfacts,0000022356,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000022356.gz,21f2d3354b682c5949b679d46327f53a4a47f43aa378987fbbfc4121a47db569,sec_companyfacts,,,
companyfacts,0000022444,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000022444.gz,a764d8d4f303da3ffd2948d8713428d5c8614a6d289451c2408ae589e289f685,sec_companyfacts,,,
companyfacts,0000023111,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000023111.gz,bcf24fb1072b676283d9c3038b35e89029aa0ac93d588f436ea8e1e748b53ec1,sec_companyfacts,,,
companyfacts,0000023194,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000023194.gz,e746086b644ee09288cd236cea424bcbfc8d7561e1fdeb8aef96a1ce97737d0d,sec_companyfacts,,,
companyfacts,0000023197,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000023197.gz,b62ed70c68efc6a6ca8ae344da057d782eab46fb567ecf96ff1c57b4b20ad019,sec_companyfacts,,,
companyfacts,0000023217,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000023217.gz,0496f3ee88193ffa94a6e35554d8dad98e44aef60c95515f2db21fae6a19eb86,sec_companyfacts,,,
companyfacts,0000023795,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000023795.gz,37888c4ea96aef6142c2599db98a5f100eb82a033bdb6f471ea77911971802c8,sec_companyfacts,,,
companyfacts,0000024090,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000024090.gz,661d5cc50abe36a72f4ca897c39c2929f0f2d1e3fc65729220e1b1b794a02f70,sec_companyfacts,,,
companyfacts,0000024545,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000024545.gz,daef7a1a5ddc3abc61df5a0ddb633de21d2a636f728d5ddce39a2a2ad9049304,sec_companyfacts,,,
companyfacts,0000024741,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000024741.gz,2bcb79c03009bc544493d1a665fed45aebcd3e757bbf6eb2449451f53b7a15d7,sec_companyfacts,,,
companyfacts,0000025232,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000025232.gz,25cbba67b431eab9527859521696c718f9f596b58048b040a577f05d24db459e,sec_companyfacts,,,
companyfacts,0000025445,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000025445.gz,7b7025c25f9b3faa0ebc4e214df03ed54555182d5d10d7da5c5349f6c9e5e018,sec_companyfacts,,,
companyfacts,0000025475,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000025475.gz,6182048e9b80d5bfbe92108ff8a71fdedd1998086ff6f9f3f3b4810c28eb480d,sec_companyfacts,,,
companyfacts,0000026058,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000026058.gz,9788f64ed255fe52866429c560908e6f5307339779d8672d0e27232936de5645,sec_companyfacts,,,
companyfacts,0000026172,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000026172.gz,ee6acd02c44401db1f5f3e0f50843e0a7c0c9017b70b3f0c9017795821f77638,sec_companyfacts,,,
companyfacts,0000026324,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000026324.gz,68e2f2bd6bafd2d7898a515249e9eab9b4e5ea9448cfa17509e423c386ee5ba6,sec_companyfacts,,,
companyfacts,0000026780,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000026780.gz,eeb048cbc305945ba32a4e4a9e1eb0c7a05c5ccb46068fe4cc6b320a1bd3c3bd,sec_companyfacts,,,
companyfacts,0000027419,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000027419.gz,e6fc3fd47313a3a74e586daef77745805c111abd9b866d46d02d695e778e89e8,sec_companyfacts,,,
companyfacts,0000027904,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000027904.gz,9359d5d78cba43769b9cae41d05959a4cf736fc8b1c659e298511caed1dfa265,sec_companyfacts,,,
companyfacts,0000027996,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000027996.gz,0a0d64ae2cc7de57668ce2cae323960d18bc0b7581fe74d9020ab4c7c1f08da1,sec_companyfacts,,,
companyfacts,0000028412,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000028412.gz,37e744787da075ff45d437ebe182846b1fdde38d9ce561f380da177ac26f03c2,sec_companyfacts,,,
companyfacts,0000028823,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000028823.gz,79f1f3fbaa12a147df71d5527caeb3356d8c6116c3e92198964c33106990fffc,sec_companyfacts,,,
companyfacts,0000028917,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000028917.gz,b4cb7a336453a6cf5c48715ca2d717f06936a9befbe4693e4323225b710bfb3d,sec_companyfacts,,,
companyfacts,0000029002,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000029002.gz,6d2318fc358cbddb58ed489b8635808da1ede038a2a8f4ba3a77a7166a1319b4,sec_companyfacts,,,
companyfacts,0000029534,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recent_companyfacts_cache_v1/companyfacts_0000029534.gz,c381c1577a4b8e4f9b36305eeafa73490a3b83fe5654454647c40fea3fc2ce85,sec_companyfacts,,,
