window_start,window_end,cand_sharpe,base_sharpe,beats
2020-06-19,2022-06-10,0.8648893505320934,0.8648893505320934,0.0
2020-09-18,2022-09-09,0.6945017147094148,0.6945017147094148,0.0
2020-12-18,2022-12-09,0.5212339385016939,0.5212339385016939,0.0
2021-03-19,2023-03-10,0.5533704228194696,0.5533704228194696,0.0
2021-06-18,2023-06-09,0.6560328677115529,0.6560328677115529,0.0
2021-09-17,2023-09-08,0.4055696403578595,0.4055696403578595,0.0
2021-12-17,2023-12-08,0.5464706928850939,0.5464706928850939,0.0
2022-03-18,2024-03-08,0.8085034561028835,0.8085034561028835,0.0
2022-06-17,2024-06-07,1.1802612239562984,1.1802612239562984,0.0
2022-09-16,2024-09-06,1.742480521699938,1.742480521699938,0.0
2022-12-16,2024-12-06,1.641428632888522,1.641428632888522,0.0
2023-03-17,2025-03-07,1.6066398348577036,1.6066398348577036,0.0
2023-06-16,2025-06-06,1.5798285473910756,1.5798285473910756,0.0
2023-09-15,2025-09-05,2.1285208706092047,2.1285208706092047,0.0
2023-12-15,2025-12-05,2.288175329409135,2.288175329409135,0.0
2024-03-15,2026-03-06,2.124940092480997,2.124940092480997,0.0
