Unnamed: 0,market_state,market_state_stable,market_state_reason,risk_state,signal_environment,risk_regime_score,market_drawdown,market_trend_positive,breadth_sma_43,breadth_26w_mom,breadth_13w_mom,breadth_change_4w,canary_breadth_default,canary_breadth_pair,recent_stress_26w,avg_corr_risk_off_z,google_fear_z_tradable,transition_persistence_prob,transition_good_state_prob,transition_non_stress_prob
2021-05-21,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.951039193820474,-0.017009370549875,1.0,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.0714285714285714,1.0,0.5,0.0,-1.531730069481387,0.3007823731057125,0.8269230769230769,0.8269230769230769,1.0
2021-05-28,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9027939525474944,-0.0049274399117754,1.0,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.0714285714285714,1.0,0.5,0.0,-1.509560812506164,0.2923800701262193,0.8333333333333334,0.8333333333333334,1.0
2021-06-04,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9700223946554464,0.0,1.0,0.8571428571428571,0.8571428571428571,1.0,0.0714285714285714,1.0,0.5,0.0,-1.3582440011065882,0.2901966711333236,0.8397435897435898,0.8397435897435898,1.0
2021-06-11,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9721712607136296,0.0,1.0,0.9285714285714286,0.8571428571428571,0.9285714285714286,0.1428571428571429,1.0,0.5,0.0,-1.1980797067505946,0.2901966711333236,0.8461538461538461,0.8461538461538461,1.0
2021-06-18,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.0866753874647097,-0.018930834541823,1.0,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.0,1.0,0.5,0.0,-1.1303244312739082,-0.250759294682892,0.8525641025641025,0.8525641025641025,1.0
2021-06-25,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8476199715176079,0.0,1.0,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.0,1.0,0.5,0.0,-0.9736870059004178,-0.2577326084446096,0.8525641025641025,0.8525641025641025,1.0
2021-07-02,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.960532463852783,0.0,1.0,0.8571428571428571,0.7857142857142857,0.9285714285714286,0.0,1.0,0.5,0.0,-0.9461098668796728,-0.2647609233879078,0.8525641025641025,0.8525641025641025,1.0
2021-07-09,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.0009823619203844,0.0,1.0,0.8571428571428571,0.7857142857142857,0.9285714285714286,-0.0714285714285715,1.0,0.5,0.0,-0.956905420979302,-0.2647609233879078,0.8525641025641025,0.8525641025641025,1.0
2021-07-16,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.987798868695325,-0.0095976927130565,1.0,0.9285714285714286,0.7857142857142857,0.8571428571428571,0.0714285714285715,1.0,0.5,0.0,-0.6880293585539378,-0.4503805654451692,0.8525641025641025,0.8525641025641025,1.0
2021-07-23,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8797585195112563,0.0,1.0,0.9285714285714286,0.7142857142857143,0.7857142857142857,0.0714285714285715,1.0,0.5,0.0,-0.6552244499140636,-0.4564238494241687,0.8589743589743589,0.8589743589743589,1.0
2021-07-30,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9050130902390436,-0.0032505186068484,1.0,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.0,1.0,0.5,0.0,-0.5672999588138847,-0.4625176969441533,0.8653846153846154,0.8653846153846154,1.0
2021-08-06,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8440509869304902,0.0,1.0,0.8571428571428571,0.7857142857142857,0.6428571428571429,0.0,1.0,0.5,0.0,-0.6542128887006906,-0.4625176969441533,0.8653846153846154,0.8653846153846154,1.0
2021-08-13,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.910957547467559,0.0,1.0,0.8571428571428571,0.7142857142857143,0.8571428571428571,-0.0714285714285715,1.0,0.5,0.0,-0.7506072389393481,-0.4625176969441533,0.8717948717948718,0.8717948717948718,1.0
2021-08-20,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9620205372974716,-0.0057409771602521,1.0,0.7857142857142857,0.7142857142857143,0.5714285714285714,-0.1428571428571429,1.0,0.5,0.0,-0.775366310950134,-0.6898282209984224,0.8717948717948718,0.8717948717948718,1.0
2021-08-27,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8244894098607565,0.0,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.0714285714285715,1.0,0.5,0.0,-0.7476313589013346,-0.6754339325293333,0.8717948717948718,0.8717948717948718,1.0
2021-09-03,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9059315351633204,0.0,1.0,1.0,1.0,0.8571428571428571,0.1428571428571429,1.0,0.5,0.0,-1.1596074860808552,-0.668648368110721,0.8717948717948718,0.8717948717948718,1.0
2021-09-10,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8885933299217635,-0.0168623439423618,1.0,0.9285714285714286,0.9285714285714286,0.6428571428571429,0.0714285714285715,1.0,0.5,0.0,-1.299698670319969,-0.668648368110721,0.8717948717948718,0.8717948717948718,1.0
2021-09-17,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5730691430622935,-0.0226580131769025,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0714285714285714,1.0,0.5,0.0,-0.7694963464224565,-0.3783235442739247,0.8782051282051282,0.8782051282051282,1.0
2021-09-24,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5890744893787756,-0.0171002720215196,1.0,0.8571428571428571,0.9285714285714286,0.7142857142857143,-0.0714285714285715,1.0,0.5,0.0,-0.750528097907486,-0.3797748123423752,0.8782051282051282,0.8782051282051282,1.0
2021-10-01,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6539265088919494,-0.0385116426978686,1.0,0.8571428571428571,0.8571428571428571,0.6428571428571429,-0.1428571428571429,1.0,0.5,0.0,-0.3834526104236379,-0.3812283518722704,0.8782051282051282,0.8782051282051282,1.0
2021-10-08,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4847480654581243,-0.0304964135756442,1.0,0.6428571428571429,0.7857142857142857,0.2857142857142857,-0.2857142857142857,1.0,0.5,0.0,-0.3104683435534985,-0.3812283518722704,0.75,0.173076923076923,0.9230769230769232
2021-10-15,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5242677912094269,-0.0127606363735103,1.0,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.0,1.0,0.5,0.0,-0.3073850157311875,-0.0699854806879971,0.8717948717948718,0.8717948717948718,1.0
2021-10-22,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5657394450012752,0.0,1.0,0.7857142857142857,0.8571428571428571,0.7142857142857143,-0.0714285714285714,1.0,0.5,0.0,-0.0791996222766965,-0.0734723271023888,0.8717948717948718,0.8717948717948718,1.0
2021-10-29,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6283541460598145,0.0,1.0,0.7857142857142857,0.9285714285714286,0.7142857142857143,-0.0714285714285714,1.0,0.5,0.0,-0.2284646572073802,-0.0769648916601586,0.8782051282051282,0.8782051282051282,1.0
2021-11-05,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5912689743003069,0.0,1.0,0.9285714285714286,0.7857142857142857,1.0,0.2857142857142857,1.0,0.5,0.0,-0.3408734759523957,-0.0769648916601586,0.8846153846153846,0.8846153846153846,1.0
2021-11-12,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5296265011663361,-0.0026893941047433,1.0,1.0,1.0,0.7857142857142857,0.1428571428571429,1.0,0.5,0.0,-0.1173875104762179,-0.0769648916601586,0.8846153846153846,0.8846153846153846,1.0
2021-11-19,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.586756880511579,0.0,1.0,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.1428571428571429,1.0,0.5,0.0,-0.8499320062143011,0.1995952548906217,0.8846153846153846,0.8846153846153846,1.0
2021-11-26,neutral_mixed,neutral_mixed,mixed inputs,calm,trend_friendly,-0.5306650055061701,-0.0211564711335713,1.0,0.5,0.5,0.4285714285714285,-0.2857142857142857,1.0,0.5,0.0,-0.8158608079641707,0.1906672125089033,0.7435897435897436,0.1794871794871795,0.9230769230769232
2021-12-03,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.0488627347587217,-0.0329928648750444,1.0,0.5714285714285714,0.5714285714285714,0.4285714285714285,-0.3571428571428572,1.0,0.5,0.0,-0.2498719701699093,0.1893088184772495,0.7435897435897436,0.1794871794871795,0.9230769230769232
2021-12-10,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.0841308013050141,0.0,1.0,0.7142857142857143,0.5714285714285714,0.4285714285714285,-0.2857142857142857,1.0,0.5,0.0,-0.6955099302267024,0.1893088184772495,0.7435897435897436,0.1794871794871795,0.9230769230769232
2021-12-17,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4796775253678313,-0.0196592902777317,1.0,0.6428571428571429,0.7142857142857143,0.5,-0.2857142857142857,1.0,0.5,0.0,-0.9020821580135088,-0.0210736450600475,0.7435897435897436,0.1794871794871795,0.9230769230769232
2021-12-24,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4035208177344709,0.0,1.0,0.7857142857142857,0.6428571428571429,0.5714285714285714,0.2857142857142857,1.0,0.5,0.0,-1.2844804540174155,-0.0280472574760387,0.7435897435897436,0.1794871794871795,0.9230769230769232
2021-12-31,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4897639304951036,0.0,1.0,0.7857142857142857,0.7142857142857143,0.7857142857142857,0.2142857142857143,0.8,0.0,0.0,-1.073399581363755,-0.0350496261079256,0.7435897435897436,0.1794871794871795,0.9230769230769232
2022-01-07,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2660394948533571,-0.018675276926189,1.0,0.5714285714285714,0.5,0.6428571428571429,-0.1428571428571429,0.8,0.0,0.0,-1.090657883500853,-0.0350496261079256,0.7435897435897436,0.1794871794871795,0.9230769230769232
2022-01-14,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.0717700191566848,-0.0215598183045435,1.0,0.6428571428571429,0.7857142857142857,0.5714285714285714,0.0,0.8,0.0,0.0,-0.5766922333337311,-0.0350496261079256,0.7435897435897436,0.1794871794871795,0.9230769230769232
2022-01-21,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.1395102485748858,-0.0778590504784524,0.0,0.2857142857142857,0.3571428571428571,0.2857142857142857,-0.5,0.8,0.0,0.0,-0.42778741250324,0.686903975713038,0.7435897435897436,0.1794871794871795,0.9230769230769232
2022-01-28,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.6797351298968802,-0.0695006235649661,1.0,0.2857142857142857,0.2857142857142857,0.2142857142857142,-0.5,0.8,0.0,0.0,-0.5584863435561532,0.6693449967733817,0.7435897435897436,0.1794871794871795,0.9230769230769232
2022-02-04,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.6678011057279386,-0.0552886550681084,1.0,0.3571428571428571,0.2857142857142857,0.1428571428571428,-0.2142857142857142,0.8,0.0,0.0,-0.4901055188262699,0.6626585792866686,0.7435897435897436,0.1794871794871795,0.9230769230769232
2022-02-11,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.4789630941569361,-0.0726377921917814,0.0,0.2142857142857142,0.2142857142857142,0.1428571428571428,-0.4285714285714286,0.8,0.0,0.0,-0.4808108036629322,0.6626585792866686,0.7435897435897436,0.1794871794871795,0.9230769230769232
2022-02-18,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.6261082146030954,-0.0857545204203052,0.0,0.2142857142857142,0.2857142857142857,0.2142857142857142,-0.0714285714285714,0.8,0.0,0.0,-0.7894509352497259,0.7204818744454301,0.75,0.1794871794871795,0.9294871794871796
2022-02-25,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.6319227727055978,-0.0783434627165362,0.0,0.2142857142857142,0.2142857142857142,0.2142857142857142,-0.0714285714285714,0.8,0.0,0.0,-0.8579936207983578,0.7105550861138669,0.75,0.1794871794871795,0.9294871794871796
2022-03-04,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.5907109819932751,-0.0900917536172557,0.0,0.2857142857142857,0.2142857142857142,0.2142857142857142,-0.0714285714285714,0.8,0.0,0.0,-1.680535521825566,0.7007427944692267,0.7564102564102564,0.173076923076923,0.9294871794871796
2022-03-11,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.5426630794211136,-0.1155675326647918,0.0,0.2142857142857142,0.2142857142857142,0.2142857142857142,0.0,0.6,0.0,0.0,-2.8724464241751915,0.7007427944692267,0.7564102564102564,0.173076923076923,0.9294871794871796
2022-03-18,stressed_panic,neutral_mixed,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.8205108844955147,-0.0611820421463167,1.0,0.3571428571428571,0.3571428571428571,0.2142857142857142,0.1428571428571428,0.6,0.0,1.0,-2.1550785640195027,1.1505045100228883,0.8589743589743589,0.0256410256410256,0.141025641025641
2022-03-25,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.8461819665523689,-0.0439271038591553,1.0,0.3571428571428571,0.3571428571428571,0.2142857142857142,0.1428571428571428,0.6,0.0,1.0,-1.8471848653211516,1.4893820079339752,0.8589743589743589,0.0256410256410256,0.141025641025641
2022-04-01,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.760428740965007,-0.0434413974938886,1.0,0.3571428571428571,0.4285714285714285,0.2142857142857142,0.0714285714285714,0.4,0.5,1.0,-1.9387252462721607,2.288110726595658,0.8589743589743589,0.0256410256410256,0.141025641025641
2022-04-08,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.7850797360149724,-0.0547404900382856,1.0,0.3571428571428571,0.3571428571428571,0.2142857142857142,0.1428571428571428,0.4,0.0,1.0,-1.980984728988128,2.288110726595658,0.8653846153846154,0.0256410256410256,0.1346153846153846
2022-04-15,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.0825641181751149,-0.075395645330142,0.0,0.2857142857142857,0.2857142857142857,0.2142857142857142,-0.0714285714285714,0.4,0.0,1.0,-1.695296380314998,3.4777706789218232,0.8653846153846154,0.0256410256410256,0.1346153846153846
2022-04-22,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.137881461539171,-0.1002115557383983,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,-0.0714285714285714,0.4,0.0,1.0,-1.97171333394896,3.2548750435238443,0.8653846153846154,0.0256410256410256,0.1346153846153846
2022-04-29,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.4553158635823034,-0.129863755652441,0.0,0.2142857142857142,0.2142857142857142,0.2142857142857142,-0.1428571428571428,0.4,0.0,1.0,-1.4677196294333077,3.066799187124586,0.8653846153846154,0.0256410256410256,0.1346153846153846
2022-05-06,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.898805542203468,-0.1312576668521582,0.0,0.2142857142857142,0.2142857142857142,0.2142857142857142,-0.1428571428571428,0.4,0.0,1.0,-1.2273394318709403,3.066799187124586,0.8653846153846154,0.0256410256410256,0.1346153846153846
2022-05-13,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.5020858029047066,-0.1515749868373641,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,-0.1428571428571428,0.4,0.0,1.0,-1.4071852263791946,3.066799187124586,0.8653846153846154,0.0256410256410256,0.1346153846153846
2022-05-20,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.741728668976609,-0.1771087291602954,0.0,0.2142857142857142,0.1428571428571428,0.1428571428571428,-0.0714285714285714,0.4,0.0,1.0,-1.439194211486209,4.568318762721905,0.8653846153846154,0.0256410256410256,0.1346153846153846
2022-05-27,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.6719271006551308,-0.1229786584805175,0.0,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.0,0.4,0.0,1.0,-1.4563461420283388,3.959496707869997,0.8653846153846154,0.0256410256410256,0.1346153846153846
2022-06-03,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.620190328799177,-0.1329471839451942,0.0,0.2142857142857142,0.2142857142857142,0.2142857142857142,0.0,0.4,0.0,1.0,-0.7034001654233834,3.558884552584967,0.8653846153846154,0.0256410256410256,0.1346153846153846
2022-06-10,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.5550653744245642,-0.1767495066991515,0.0,0.2142857142857142,0.2142857142857142,0.1428571428571428,0.0714285714285714,0.2,0.0,1.0,-0.4791176405738188,3.558884552584967,0.8653846153846154,0.0256410256410256,0.1346153846153846
2022-06-17,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.0058542626707565,-0.2239727524927273,0.0,0.1428571428571428,0.2142857142857142,0.1428571428571428,-0.0714285714285714,0.2,0.0,1.0,-0.193998215895143,4.502156554756261,0.8653846153846154,0.0256410256410256,0.1346153846153846
2022-06-24,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,2.11680664130083,-0.1725995132719552,0.0,0.1428571428571428,0.2142857142857142,0.0714285714285714,-0.0714285714285714,0.2,0.0,1.0,0.6683851922514835,3.9218171055778592,0.8653846153846154,0.0256410256410256,0.1346153846153846
2022-07-01,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.8769815872648823,-0.1913501901345278,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,-0.1428571428571428,0.2,0.0,1.0,0.1838694292590954,3.510040799898688,0.8653846153846154,0.0256410256410256,0.1346153846153846
2022-07-08,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.792924720284398,-0.1755902411912508,0.0,0.0714285714285714,0.1428571428571428,0.0,-0.1428571428571428,0.2,0.0,1.0,0.0907270069666839,3.510040799898688,0.8653846153846154,0.0256410256410256,0.1346153846153846
2022-07-15,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.2757937430552406,-0.1830989714413375,0.0,0.0714285714285714,0.0714285714285714,0.0,-0.0714285714285714,0.2,0.0,1.0,-0.0623859369761907,1.6399695897103548,0.8653846153846154,0.0256410256410256,0.1346153846153846
2022-07-22,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.1738437915208682,-0.1619728219669234,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,-0.0714285714285714,0.2,0.0,1.0,-0.196805304274209,1.5839572816520446,0.8653846153846154,0.0256410256410256,0.1346153846153846
2022-07-29,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.1584944400403512,-0.1261261120128377,0.0,0.0714285714285714,0.1428571428571428,0.4285714285714285,0.0,0.2,0.0,1.0,0.363051612235221,1.5314264160856206,0.8653846153846154,0.0256410256410256,0.1346153846153846
2022-08-05,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.2265242457581436,-0.1229870362512267,0.0,0.0714285714285714,0.0714285714285714,0.4285714285714285,0.0,0.2,0.0,1.0,1.1344666351788328,1.5314264160856206,0.8653846153846154,0.0256410256410256,0.1346153846153846
2022-08-12,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.119330923485699,-0.0940761668770191,0.0,0.1428571428571428,0.0714285714285714,0.7857142857142857,0.0714285714285714,0.2,0.0,1.0,1.1297507494112589,1.5314264160856206,0.8717948717948718,0.0256410256410256,0.1282051282051282
2022-08-19,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.9303761906553256,-0.1045969440889378,0.0,0.0714285714285714,0.0714285714285714,0.4285714285714285,0.0,0.2,0.0,1.0,1.683484418929002,1.0273514243068118,0.8717948717948718,0.0256410256410256,0.1282051282051282
2022-08-26,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.9600408804848392,-0.1402951018648371,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.0,0.2,0.0,1.0,1.9749204247680852,0.9994647110801296,0.8717948717948718,0.0256410256410256,0.1282051282051282
2022-09-02,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.3624438623647137,-0.1680179624852963,0.0,0.0714285714285714,0.0,0.0,0.0,0.2,0.0,1.0,1.769736567407737,0.9723565425690016,0.8717948717948718,0.0256410256410256,0.1282051282051282
2022-09-09,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.4795901837163776,-0.1375589083287982,0.0,0.0714285714285714,0.0,0.3571428571428571,-0.0714285714285714,0.2,0.0,1.0,2.7982324423815776,0.9723565425690016,0.8782051282051282,0.0256410256410256,0.1217948717948717
2022-09-16,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.1176633082452656,-0.1788275343948354,0.0,0.0,0.0,0.3571428571428571,-0.0714285714285714,0.2,0.0,1.0,2.6187871706402097,0.6675831399016812,0.8782051282051282,0.0256410256410256,0.1217948717948717
2022-09-23,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.3573304237024075,-0.2163335197330556,0.0,0.0,0.0,0.0,-0.0714285714285714,0.2,0.0,1.0,2.9234515300081307,0.6490710312509591,0.8782051282051282,0.0256410256410256,0.1217948717948717
2022-09-30,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.5401123783949346,-0.2392718559350375,0.0,0.0,0.0,0.0714285714285714,-0.0714285714285714,0.2,0.0,1.0,2.978462165078005,0.6307724424813727,0.8782051282051282,0.0256410256410256,0.1217948717948717
2022-10-07,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.5765208542686802,-0.2273234521046935,0.0,0.0714285714285714,0.0,0.0,0.0,0.2,0.0,1.0,2.8060369018004647,0.6307724424813727,0.8782051282051282,0.0256410256410256,0.1217948717948717
2022-10-14,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.479244861735256,-0.2383134525882884,0.0,0.0,0.0,0.1428571428571428,0.0,0.2,0.0,1.0,2.763564913581324,0.6307724424813727,0.8782051282051282,0.0256410256410256,0.1217948717948717
2022-10-21,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.5519147867430825,-0.2028305285964645,0.0,0.0,0.0,0.0714285714285714,0.0,0.2,0.0,1.0,2.667421269274239,0.8948747249684137,0.8782051282051282,0.0256410256410256,0.1217948717948717
2022-10-28,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.401478073660609,-0.171458297432656,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,2.293862164920414,0.8700760400861943,0.8782051282051282,0.0256410256410256,0.1217948717948717
2022-11-04,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.2135875077091354,-0.1984432331111294,0.0,0.0714285714285714,0.0,0.1428571428571428,0.0,0.2,0.0,1.0,2.120561314661044,0.8595273516302216,0.8782051282051282,0.0256410256410256,0.1217948717948717
2022-11-11,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.0519919623178708,-0.1512462785329501,0.0,0.1428571428571428,0.1428571428571428,0.0,0.1428571428571428,0.2,0.0,1.0,1.7936085205727836,0.8595273516302216,0.8782051282051282,0.0256410256410256,0.1217948717948717
2022-11-18,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.7897889571823848,-0.1565283607972094,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.2,0.0,1.0,2.01643760192368,0.306590480302273,0.8782051282051282,0.0256410256410256,0.1217948717948717
2022-11-25,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.9054766983797122,-0.143110509606851,0.0,0.2857142857142857,0.0,0.3571428571428571,0.2857142857142857,0.2,0.0,1.0,1.9385274029152333,0.2915951159511029,0.8782051282051282,0.0256410256410256,0.1217948717948717
2022-12-02,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.6488896443366772,-0.1333558556871098,1.0,0.4285714285714285,0.0714285714285714,0.6428571428571429,0.3571428571428571,0.2,0.0,1.0,1.7165852257934011,0.2765356082001328,0.75,0.173076923076923,0.9230769230769232
2022-12-09,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.4688378250263222,-0.1623853079784303,0.0,0.2142857142857142,0.5,0.4285714285714285,0.0714285714285714,0.2,0.0,1.0,1.696961332567337,0.2765356082001328,0.75,0.173076923076923,0.9230769230769232
2022-12-16,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.7101656242311072,-0.1799564900818774,0.0,0.0714285714285714,0.5714285714285714,0.5714285714285714,0.0714285714285714,0.2,0.0,1.0,1.709915277432754,-0.0600755433670793,0.7564102564102564,0.1666666666666666,0.9230769230769232
2022-12-23,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",neutral,reversal_friendly,0.6011252412540243,-0.1807266319795173,0.0,0.2142857142857142,0.3571428571428571,0.8571428571428571,-0.0714285714285714,0.2,0.0,1.0,1.4543566697811543,-0.0726866395843306,0.8717948717948718,0.0256410256410256,0.1282051282051282
2022-12-30,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",neutral,reversal_friendly,0.3980627917174409,-0.1817536921789083,0.0,0.2142857142857142,0.5714285714285714,0.8571428571428571,-0.2142857142857142,0.2,0.0,1.0,1.5211152378299715,-0.0854734359364429,0.8717948717948718,0.0256410256410256,0.1282051282051282
2023-01-06,neutral_mixed,neutral_mixed,mixed inputs,neutral,reversal_friendly,0.4521988538411332,-0.1696649777171731,0.0,0.5,0.6428571428571429,0.8571428571428571,0.2857142857142857,0.2,0.0,1.0,1.4699467176943235,-0.0854734359364429,0.7564102564102564,0.1602564102564102,0.9166666666666666
2023-01-13,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.482802696268504,-0.1473703676206654,1.0,0.6428571428571429,0.6428571428571429,0.8571428571428571,0.5714285714285715,0.2,0.0,1.0,1.4410281909648373,-0.0854734359364429,0.4722222222222222,0.5555555555555556,0.9166666666666666
2023-01-20,recovery_fragile,recovery_fragile,recent stress with improving breadth but confirmation still partial,neutral,reversal_friendly,0.2852123278859523,-0.1529759135686509,1.0,0.6428571428571429,0.7142857142857143,0.9285714285714286,0.4285714285714286,0.2,0.0,1.0,1.5408964471144078,-0.1541127940788312,0.4722222222222222,0.5555555555555556,0.9166666666666666
