,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4b_defensive_aware_top5_sleeve,cash::BIL
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.15974974225437757,0.0,0.22040647909886207,0.13087326934102522,0.17175680259021134,0.12388037338219045,0.07333333333333333,0.11999999999999988
2006-07-07,0.15974974225437757,0.0,0.22040647909886207,0.13087326934102522,0.17175680259021134,0.12388037338219045,0.07333333333333333,0.11999999999999988
2006-07-14,0.15974974225437757,0.0,0.22040647909886207,0.13087326934102522,0.17175680259021134,0.12388037338219045,0.07333333333333333,0.11999999999999988
2006-07-21,0.15974974225437757,0.0,0.22040647909886207,0.13087326934102522,0.17175680259021134,0.12388037338219045,0.07333333333333333,0.11999999999999988
2006-07-28,0.11752016715197608,0.19799999999999998,0.19767501041196173,0.08422764535275343,0.14620089408503448,0.09970961633160758,0.036666666666666674,0.1200000000000001
2006-08-04,0.11752016715197608,0.19799999999999998,0.19767501041196173,0.08422764535275343,0.14620089408503448,0.09970961633160758,0.036666666666666674,0.1200000000000001
2006-08-11,0.11752016715197608,0.19799999999999998,0.19767501041196173,0.08422764535275343,0.14620089408503448,0.09970961633160758,0.036666666666666674,0.1200000000000001
2006-08-18,0.11752016715197608,0.19799999999999998,0.19767501041196173,0.08422764535275343,0.14620089408503448,0.09970961633160758,0.036666666666666674,0.1200000000000001
2006-08-25,0.09147793886226495,0.29700000000000004,0.18124147947733935,0.06811551329202876,0.14152663773098664,0.08230509730404695,0.018333333333333337,0.11999999999999988
2006-09-01,0.09147793886226495,0.29700000000000004,0.18124147947733935,0.06811551329202876,0.14152663773098664,0.08230509730404695,0.018333333333333337,0.11999999999999988
2006-09-08,0.09147793886226495,0.29700000000000004,0.18124147947733935,0.06811551329202876,0.14152663773098664,0.08230509730404695,0.018333333333333337,0.11999999999999988
2006-09-15,0.09147793886226495,0.29700000000000004,0.18124147947733935,0.06811551329202876,0.14152663773098664,0.08230509730404695,0.018333333333333337,0.11999999999999988
2006-09-22,0.09147793886226495,0.29700000000000004,0.18124147947733935,0.06811551329202876,0.14152663773098664,0.08230509730404695,0.018333333333333337,0.11999999999999988
2006-09-29,0.08090102173926227,0.34650000000000003,0.17772479240374803,0.06227739209618398,0.1271034351899311,0.07632669190420797,0.009166666666666668,0.11999999999999988
2006-10-06,0.08090102173926227,0.34650000000000003,0.17772479240374803,0.06227739209618398,0.1271034351899311,0.07632669190420797,0.009166666666666668,0.11999999999999988
2006-10-13,0.08090102173926227,0.34650000000000003,0.17772479240374803,0.06227739209618398,0.1271034351899311,0.07632669190420797,0.009166666666666668,0.11999999999999988
2006-10-20,0.08090102173926227,0.34650000000000003,0.17772479240374803,0.06227739209618398,0.1271034351899311,0.07632669190420797,0.009166666666666668,0.11999999999999988
2006-10-27,0.09160337178145955,0.34597676082024553,0.14194161198486466,0.08201254700249283,0.14517130294629854,0.08808607213130559,0.10520833333333333,0.0
2006-11-03,0.09160337178145955,0.34597676082024553,0.14194161198486466,0.08201254700249283,0.14517130294629854,0.08808607213130559,0.10520833333333333,0.0
2006-11-10,0.09160337178145955,0.34597676082024553,0.14194161198486466,0.08201254700249283,0.14517130294629854,0.08808607213130559,0.10520833333333333,0.0
2006-11-17,0.09160337178145955,0.34597676082024553,0.14194161198486466,0.08201254700249283,0.14517130294629854,0.08808607213130559,0.10520833333333333,0.0
2006-11-24,0.07551539862337465,0.4447988380410123,0.11127030065086561,0.041755277148520294,0.08161212872502112,0.049787640144539444,0.1952604166666667,0.0
2006-12-01,0.07551539862337465,0.4447988380410123,0.11127030065086561,0.041755277148520294,0.08161212872502112,0.049787640144539444,0.1952604166666667,0.0
2006-12-08,0.07551539862337465,0.4447988380410123,0.11127030065086561,0.041755277148520294,0.08161212872502112,0.049787640144539444,0.1952604166666667,0.0
2006-12-15,0.07551539862337465,0.4447988380410123,0.11127030065086561,0.041755277148520294,0.08161212872502112,0.049787640144539444,0.1952604166666667,0.0
2006-12-22,0.07551539862337465,0.4447988380410123,0.11127030065086561,0.041755277148520294,0.08161212872502112,0.049787640144539444,0.1952604166666667,0.0
2006-12-29,0.07242274314406826,0.44973994190205063,0.10691140106427852,0.041524992000487336,0.08081072914086186,0.04882717191492011,0.19976302083333333,0.0
2007-01-05,0.07242274314406826,0.44973994190205063,0.10691140106427852,0.041524992000487336,0.08081072914086186,0.04882717191492011,0.19976302083333333,0.0
2007-01-12,0.07242274314406826,0.44973994190205063,0.10691140106427852,0.041524992000487336,0.08081072914086186,0.04882717191492011,0.19976302083333333,0.0
2007-01-19,0.07242274314406826,0.44973994190205063,0.10691140106427852,0.041524992000487336,0.08081072914086186,0.04882717191492011,0.19976302083333333,0.0
2007-01-26,0.07085597758321724,0.44998699709510254,0.10475994071208879,0.04176440626726564,0.08255521925512994,0.05008930804552914,0.19998815104166667,0.0
2007-02-02,0.07085597758321724,0.44998699709510254,0.10475994071208879,0.04176440626726564,0.08255521925512994,0.05008930804552914,0.19998815104166667,0.0
2007-02-09,0.07085597758321724,0.44998699709510254,0.10475994071208879,0.04176440626726564,0.08255521925512994,0.05008930804552914,0.19998815104166667,0.0
2007-02-16,0.07085597758321724,0.44998699709510254,0.10475994071208879,0.04176440626726564,0.08255521925512994,0.05008930804552914,0.19998815104166667,0.0
2007-02-23,0.06668494532342628,0.40164669005432735,0.11687297704667805,0.05180012160286334,0.10937193911216272,0.05362391930845899,0.19999940755208334,0.0
2007-03-02,0.06668494532342628,0.40164669005432735,0.11687297704667805,0.05180012160286334,0.10937193911216272,0.05362391930845899,0.19999940755208334,0.0
2007-03-09,0.06668494532342628,0.40164669005432735,0.11687297704667805,0.05180012160286334,0.10937193911216272,0.05362391930845899,0.19999940755208334,0.0
2007-03-16,0.06668494532342628,0.40164669005432735,0.11687297704667805,0.05180012160286334,0.10937193911216272,0.05362391930845899,0.19999940755208334,0.0
2007-03-23,0.06668494532342628,0.40164669005432735,0.11687297704667805,0.05180012160286334,0.10937193911216272,0.05362391930845899,0.19999940755208334,0.0
2007-03-30,0.07976921620567903,0.3293344400029904,0.10759148439199512,0.08064308328513248,0.13818572253361816,0.06447634980454317,0.19999970377604165,0.0
2007-04-06,0.07976921620567903,0.3293344400029904,0.10759148439199512,0.08064308328513248,0.13818572253361816,0.06447634980454317,0.19999970377604165,0.0
2007-04-13,0.07976921620567903,0.3293344400029904,0.10759148439199512,0.08064308328513248,0.13818572253361816,0.06447634980454317,0.19999970377604165,0.0
2007-04-20,0.07976921620567903,0.3293344400029904,0.10759148439199512,0.08064308328513248,0.13818572253361816,0.06447634980454317,0.19999970377604165,0.0
2007-04-27,0.08641365517278628,0.2929318488537801,0.10297042080794194,0.09516517877130493,0.15251238051288815,0.07000666399327782,0.19999985188802083,0.0
2007-05-04,0.08641365517278628,0.2929318488537801,0.10297042080794194,0.09516517877130493,0.15251238051288815,0.07000666399327782,0.19999985188802083,0.0
2007-05-11,0.08641365517278628,0.2929318488537801,0.10297042080794194,0.09516517877130493,0.15251238051288815,0.07000666399327782,0.19999985188802083,0.0
2007-05-18,0.08641365517278628,0.2929318488537801,0.10297042080794194,0.09516517877130493,0.15251238051288815,0.07000666399327782,0.19999985188802083,0.0
2007-05-25,0.09322244177862282,0.2611000703160162,0.1077553617315109,0.10384692571800029,0.17023547177099313,0.06383980274084625,0.19999992594401042,0.0
2007-06-01,0.09322244177862282,0.2611000703160162,0.1077553617315109,0.10384692571800029,0.17023547177099313,0.06383980274084625,0.19999992594401042,0.0
2007-06-08,0.09322244177862282,0.2611000703160162,0.1077553617315109,0.10384692571800029,0.17023547177099313,0.06383980274084625,0.19999992594401042,0.0
2007-06-15,0.09322244177862282,0.2611000703160162,0.1077553617315109,0.10384692571800029,0.17023547177099313,0.06383980274084625,0.19999992594401042,0.0
2007-06-22,0.09322244177862282,0.2611000703160162,0.1077553617315109,0.10384692571800029,0.17023547177099313,0.06383980274084625,0.19999992594401042,0.0
2007-06-29,0.09738098949423751,0.24166577897381944,0.13557099960852964,0.13334463169548852,0.21994453787737345,0.07209309937854623,0.09999996297200521,0.0
2007-07-06,0.09738098949423751,0.24166577897381944,0.13557099960852964,0.13334463169548852,0.21994453787737345,0.07209309937854623,0.09999996297200521,0.0
2007-07-13,0.09738098949423751,0.24166577897381944,0.13557099960852964,0.13334463169548852,0.21994453787737345,0.07209309937854623,0.09999996297200521,0.0
2007-07-20,0.09738098949423751,0.24166577897381944,0.13557099960852964,0.13334463169548852,0.21994453787737345,0.07209309937854623,0.09999996297200521,0.0
2007-07-27,0.07242036457922704,0.20148262933449335,0.14751852623010997,0.09440799880545783,0.24697554663953433,0.07319495070349523,0.043999983707682294,0.11999999999999988
2007-08-03,0.07242036457922704,0.20148262933449335,0.14751852623010997,0.09440799880545783,0.24697554663953433,0.07319495070349523,0.043999983707682294,0.11999999999999988
2007-08-10,0.07242036457922704,0.20148262933449335,0.14751852623010997,0.09440799880545783,0.24697554663953433,0.07319495070349523,0.043999983707682294,0.11999999999999988
2007-08-17,0.07242036457922704,0.20148262933449335,0.14751852623010997,0.09440799880545783,0.24697554663953433,0.07319495070349523,0.043999983707682294,0.11999999999999988
2007-08-24,0.07242036457922704,0.20148262933449335,0.14751852623010997,0.09440799880545783,0.24697554663953433,0.07319495070349523,0.043999983707682294,0.11999999999999988
2007-08-31,0.027815008518158657,0.08341105844331596,0.07314125611550622,0.03760239485973016,0.13287100709019736,0.03515927867589115,0.009999996297200522,0.6000000000000001
2007-09-07,0.027815008518158657,0.08341105844331596,0.07314125611550622,0.03760239485973016,0.13287100709019736,0.03515927867589115,0.009999996297200522,0.6000000000000001
2007-09-14,0.027815008518158657,0.08341105844331596,0.07314125611550622,0.03760239485973016,0.13287100709019736,0.03515927867589115,0.009999996297200522,0.6000000000000001
2007-09-21,0.027815008518158657,0.08341105844331596,0.07314125611550622,0.03760239485973016,0.13287100709019736,0.03515927867589115,0.009999996297200522,0.6000000000000001
2007-09-28,0.07761933909068812,0.18107518731120437,0.16535960758165308,0.154361695387853,0.3196856684066215,0.07905046129547784,0.006753997499129231,0.01609404342737286
2007-10-05,0.07761933909068812,0.18107518731120437,0.16535960758165308,0.154361695387853,0.3196856684066215,0.07905046129547784,0.006753997499129231,0.01609404342737286
2007-10-12,0.07761933909068812,0.18107518731120437,0.16535960758165308,0.154361695387853,0.3196856684066215,0.07905046129547784,0.006753997499129231,0.01609404342737286
2007-10-19,0.07761933909068812,0.18107518731120437,0.16535960758165308,0.154361695387853,0.3196856684066215,0.07905046129547784,0.006753997499129231,0.01609404342737286
2007-10-26,0.026190249225970026,0.07059815842580311,0.07512414667676456,0.04736994704735672,0.14493632452025737,0.034408279173390406,0.0013728949304578552,0.6
2007-11-02,0.026190249225970026,0.07059815842580311,0.07512414667676456,0.04736994704735672,0.14493632452025737,0.034408279173390406,0.0013728949304578552,0.6
2007-11-09,0.026190249225970026,0.07059815842580311,0.07512414667676456,0.04736994704735672,0.14493632452025737,0.034408279173390406,0.0013728949304578552,0.6
2007-11-16,0.026190249225970026,0.07059815842580311,0.07512414667676456,0.04736994704735672,0.14493632452025737,0.034408279173390406,0.0013728949304578552,0.6
2007-11-23,0.026190249225970026,0.07059815842580311,0.07512414667676456,0.04736994704735672,0.14493632452025737,0.034408279173390406,0.0013728949304578552,0.6
2007-11-30,0.024993990316076457,0.05816067449490419,0.0926969359379449,0.03746974694836178,0.14771856280499449,0.03827364203248925,0.0006864474652289276,0.6000000000000001
2007-12-07,0.024993990316076457,0.05816067449490419,0.0926969359379449,0.03746974694836178,0.14771856280499449,0.03827364203248925,0.0006864474652289276,0.6000000000000001
2007-12-14,0.024993990316076457,0.05816067449490419,0.0926969359379449,0.03746974694836178,0.14771856280499449,0.03827364203248925,0.0006864474652289276,0.6000000000000001
2007-12-21,0.024993990316076457,0.05816067449490419,0.0926969359379449,0.03746974694836178,0.14771856280499449,0.03827364203248925,0.0006864474652289276,0.6000000000000001
2007-12-28,0.055021609378615215,0.1170365030029719,0.23071637379043153,0.07384588928679843,0.31815284186787945,0.0844716904615516,0.0007550922117518202,0.1200000000000001
2008-01-04,0.055021609378615215,0.1170365030029719,0.23071637379043153,0.07384588928679843,0.31815284186787945,0.0844716904615516,0.0007550922117518202,0.1200000000000001
2008-01-11,0.055021609378615215,0.1170365030029719,0.23071637379043153,0.07384588928679843,0.31815284186787945,0.0844716904615516,0.0007550922117518202,0.1200000000000001
2008-01-18,0.055021609378615215,0.1170365030029719,0.23071637379043153,0.07384588928679843,0.31815284186787945,0.0844716904615516,0.0007550922117518202,0.1200000000000001
2008-01-25,0.023785346463329467,0.048561123957130164,0.10782951881713468,0.030699832079123635,0.1494815522102768,0.039471014606698045,0.0001716118663072319,0.6
2008-02-01,0.023785346463329467,0.048561123957130164,0.10782951881713468,0.030699832079123635,0.1494815522102768,0.039471014606698045,0.0001716118663072319,0.6
2008-02-08,0.023785346463329467,0.048561123957130164,0.10782951881713468,0.030699832079123635,0.1494815522102768,0.039471014606698045,0.0001716118663072319,0.6
2008-02-15,0.023785346463329467,0.048561123957130164,0.10782951881713468,0.030699832079123635,0.1494815522102768,0.039471014606698045,0.0001716118663072319,0.6
2008-02-22,0.023785346463329467,0.048561123957130164,0.10782951881713468,0.030699832079123635,0.1494815522102768,0.039471014606698045,0.0001716118663072319,0.6
2008-02-29,0.0231555605249856,0.04653200195929805,0.10912940519103631,0.02882998489954889,0.15209492966395183,0.040172311828025706,8.580593315361595e-05,0.6000000000000001
2008-03-07,0.0231555605249856,0.04653200195929805,0.10912940519103631,0.02882998489954889,0.15209492966395183,0.040172311828025706,8.580593315361595e-05,0.6000000000000001
2008-03-14,0.0231555605249856,0.04653200195929805,0.10912940519103631,0.02882998489954889,0.15209492966395183,0.040172311828025706,8.580593315361595e-05,0.6000000000000001
2008-03-21,0.0231555605249856,0.04653200195929805,0.10912940519103631,0.02882998489954889,0.15209492966395183,0.040172311828025706,8.580593315361595e-05,0.6000000000000001
2008-03-28,0.022880297114448025,0.045722899888924834,0.10897768919521066,0.025056545210315185,0.15700553983096296,0.04031412579356156,4.290296657680798e-05,0.5999999999999999
2008-04-04,0.022880297114448025,0.045722899888924834,0.10897768919521066,0.025056545210315185,0.15700553983096296,0.04031412579356156,4.290296657680798e-05,0.5999999999999999
2008-04-11,0.022880297114448025,0.045722899888924834,0.10897768919521066,0.025056545210315185,0.15700553983096296,0.04031412579356156,4.290296657680798e-05,0.5999999999999999
2008-04-18,0.022880297114448025,0.045722899888924834,0.10897768919521066,0.025056545210315185,0.15700553983096296,0.04031412579356156,4.290296657680798e-05,0.5999999999999999
2008-04-25,0.022906229692139964,0.04528583532479824,0.1078908035540711,0.023004471315349835,0.16074628587516177,0.040144922755190715,2.145148328840399e-05,0.6
2008-05-02,0.022906229692139964,0.04528583532479824,0.1078908035540711,0.023004471315349835,0.16074628587516177,0.040144922755190715,2.145148328840399e-05,0.6
2008-05-09,0.022906229692139964,0.04528583532479824,0.1078908035540711,0.023004471315349835,0.16074628587516177,0.040144922755190715,2.145148328840399e-05,0.6
2008-05-16,0.022906229692139964,0.04528583532479824,0.1078908035540711,0.023004471315349835,0.16074628587516177,0.040144922755190715,2.145148328840399e-05,0.6
2008-05-23,0.022906229692139964,0.04528583532479824,0.1078908035540711,0.023004471315349835,0.16074628587516177,0.040144922755190715,2.145148328840399e-05,0.6
2008-05-30,0.05266585072662102,0.10415828398046428,0.245099474690407,0.04956277290063246,0.3428290301663651,0.08566099090389295,2.359663161724439e-05,0.12
2008-06-06,0.05266585072662102,0.10415828398046428,0.245099474690407,0.04956277290063246,0.3428290301663651,0.08566099090389295,2.359663161724439e-05,0.12
2008-06-13,0.05266585072662102,0.10415828398046428,0.245099474690407,0.04956277290063246,0.3428290301663651,0.08566099090389295,2.359663161724439e-05,0.12
2008-06-20,0.05266585072662102,0.10415828398046428,0.245099474690407,0.04956277290063246,0.3428290301663651,0.08566099090389295,2.359663161724439e-05,0.12
2008-06-27,0.05349529070561173,0.10552261025335444,0.28028506190607216,0.07349682065689717,0.28305672236282137,0.0841316957994346,1.1798315808622193e-05,0.11999999999999988
2008-07-04,0.05349529070561173,0.10552261025335444,0.28028506190607216,0.07349682065689717,0.28305672236282137,0.0841316957994346,1.1798315808622193e-05,0.11999999999999988
2008-07-11,0.05349529070561173,0.10552261025335444,0.28028506190607216,0.07349682065689717,0.28305672236282137,0.0841316957994346,1.1798315808622193e-05,0.11999999999999988
2008-07-18,0.05349529070561173,0.10552261025335444,0.28028506190607216,0.07349682065689717,0.28305672236282137,0.0841316957994346,1.1798315808622193e-05,0.11999999999999988
2008-07-25,0.04793039560443009,0.09253905091036023,0.2651577952429244,0.07734028885242872,0.23969304139784875,0.07733406512118585,5.362870822100997e-06,0.19999999999999996
2008-08-01,0.04793039560443009,0.09253905091036023,0.2651577952429244,0.07734028885242872,0.23969304139784875,0.07733406512118585,5.362870822100997e-06,0.19999999999999996
2008-08-08,0.04793039560443009,0.09253905091036023,0.2651577952429244,0.07734028885242872,0.23969304139784875,0.07733406512118585,5.362870822100997e-06,0.19999999999999996
2008-08-15,0.04793039560443009,0.09253905091036023,0.2651577952429244,0.07734028885242872,0.23969304139784875,0.07733406512118585,5.362870822100997e-06,0.19999999999999996
2008-08-22,0.04793039560443009,0.09253905091036023,0.2651577952429244,0.07734028885242872,0.23969304139784875,0.07733406512118585,5.362870822100997e-06,0.19999999999999996
2008-08-29,0.055077969560611936,0.10272728453934715,0.3099498087629437,0.0862930854650542,0.24998796374739085,0.07596093834570002,2.949578952155548e-06,0.11999999999999988
2008-09-05,0.055077969560611936,0.10272728453934715,0.3099498087629437,0.0862930854650542,0.24998796374739085,0.07596093834570002,2.949578952155548e-06,0.11999999999999988
2008-09-12,0.055077969560611936,0.10272728453934715,0.3099498087629437,0.0862930854650542,0.24998796374739085,0.07596093834570002,2.949578952155548e-06,0.11999999999999988
2008-09-19,0.055077969560611936,0.10272728453934715,0.3099498087629437,0.0862930854650542,0.24998796374739085,0.07596093834570002,2.949578952155548e-06,0.11999999999999988
2008-09-26,0.025339078742257434,0.04615648784120954,0.1422509774198032,0.03699505407925223,0.11521243295715855,0.03404529860146629,6.703588527626246e-07,0.6000000000000001
2008-10-03,0.025339078742257434,0.04615648784120954,0.1422509774198032,0.03699505407925223,0.11521243295715855,0.03404529860146629,6.703588527626246e-07,0.6000000000000001
2008-10-10,0.025339078742257434,0.04615648784120954,0.1422509774198032,0.03699505407925223,0.11521243295715855,0.03404529860146629,6.703588527626246e-07,0.6000000000000001
2008-10-17,0.025339078742257434,0.04615648784120954,0.1422509774198032,0.03699505407925223,0.11521243295715855,0.03404529860146629,6.703588527626246e-07,0.6000000000000001
2008-10-24,0.025339078742257434,0.04615648784120954,0.1422509774198032,0.03699505407925223,0.11521243295715855,0.03404529860146629,6.703588527626246e-07,0.6000000000000001
2008-10-31,0.029182850562418275,0.04724264216041595,0.1409405472358549,0.03732465660670022,0.10953211295993669,0.03577685529524762,3.351794263813123e-07,0.6
2008-11-07,0.029182850562418275,0.04724264216041595,0.1409405472358549,0.03732465660670022,0.10953211295993669,0.03577685529524762,3.351794263813123e-07,0.6
2008-11-14,0.029182850562418275,0.04724264216041595,0.1409405472358549,0.03732465660670022,0.10953211295993669,0.03577685529524762,3.351794263813123e-07,0.6
2008-11-21,0.029182850562418275,0.04724264216041595,0.1409405472358549,0.03732465660670022,0.10953211295993669,0.03577685529524762,3.351794263813123e-07,0.6
2008-11-28,0.03394197302190568,0.051429642949268585,0.1333031998295491,0.037239710534739325,0.10205391373029421,0.04203139234452991,1.6758971319065616e-07,0.6
2008-12-05,0.03394197302190568,0.051429642949268585,0.1333031998295491,0.037239710534739325,0.10205391373029421,0.04203139234452991,1.6758971319065616e-07,0.6
2008-12-12,0.03394197302190568,0.051429642949268585,0.1333031998295491,0.037239710534739325,0.10205391373029421,0.04203139234452991,1.6758971319065616e-07,0.6
2008-12-19,0.03394197302190568,0.051429642949268585,0.1333031998295491,0.037239710534739325,0.10205391373029421,0.04203139234452991,1.6758971319065616e-07,0.6
2008-12-26,0.035694876144604634,0.05020974222047567,0.13288612455419738,0.03968887010146592,0.10384714817038812,0.03767315501401176,8.379485659532809e-08,0.5999999999999999
2009-01-02,0.035694876144604634,0.05020974222047567,0.13288612455419738,0.03968887010146592,0.10384714817038812,0.03767315501401176,8.379485659532809e-08,0.5999999999999999
2009-01-09,0.035694876144604634,0.05020974222047567,0.13288612455419738,0.03968887010146592,0.10384714817038812,0.03767315501401176,8.379485659532809e-08,0.5999999999999999
2009-01-16,0.035694876144604634,0.05020974222047567,0.13288612455419738,0.03968887010146592,0.10384714817038812,0.03767315501401176,8.379485659532809e-08,0.5999999999999999
2009-01-23,0.035694876144604634,0.05020974222047567,0.13288612455419738,0.03968887010146592,0.10384714817038812,0.03767315501401176,8.379485659532809e-08,0.5999999999999999
2009-01-30,0.036866208591390795,0.04948387805680847,0.1335924568537632,0.04113280208508311,0.10401783897619735,0.034906773539328764,4.189742829766404e-08,0.6000000000000001
2009-02-06,0.036866208591390795,0.04948387805680847,0.1335924568537632,0.04113280208508311,0.10401783897619735,0.034906773539328764,4.189742829766404e-08,0.6000000000000001
2009-02-13,0.036866208591390795,0.04948387805680847,0.1335924568537632,0.04113280208508311,0.10401783897619735,0.034906773539328764,4.189742829766404e-08,0.6000000000000001
2009-02-20,0.036866208591390795,0.04948387805680847,0.1335924568537632,0.04113280208508311,0.10401783897619735,0.034906773539328764,4.189742829766404e-08,0.6000000000000001
