,dual_momentum_topn,composite_calm_trend_specialist,composite_healthier_recovery_specialist,composite_anti_chop_clarity,composite_regime_conditioned,taa_10m_sma,composite_structural_defense_sleeve,cash::BIL
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-07-28,0.026432030544420906,0.16696292527423856,0.04878999328341358,0.08659819035195436,0.0810326290943356,0.030184231451637036,0.36000000000000004,0.19999999999999996
2006-08-04,0.026432030544420906,0.16696292527423856,0.04878999328341358,0.08659819035195436,0.0810326290943356,0.030184231451637036,0.36000000000000004,0.19999999999999996
2006-08-11,0.026432030544420906,0.16696292527423856,0.04878999328341358,0.08659819035195436,0.0810326290943356,0.030184231451637036,0.36000000000000004,0.19999999999999996
2006-08-18,0.026432030544420906,0.16696292527423856,0.04878999328341358,0.08659819035195436,0.0810326290943356,0.030184231451637036,0.36000000000000004,0.19999999999999996
2006-08-25,0.026094052170702927,0.17457440027599377,0.061065652452448674,0.07209751105765728,0.07668005393700009,0.02948833010619736,0.36000000000000004,0.19999999999999996
2006-09-01,0.026094052170702927,0.17457440027599377,0.061065652452448674,0.07209751105765728,0.07668005393700009,0.02948833010619736,0.36000000000000004,0.19999999999999996
2006-09-08,0.026094052170702927,0.17457440027599377,0.061065652452448674,0.07209751105765728,0.07668005393700009,0.02948833010619736,0.36000000000000004,0.19999999999999996
2006-09-15,0.026094052170702927,0.17457440027599377,0.061065652452448674,0.07209751105765728,0.07668005393700009,0.02948833010619736,0.36000000000000004,0.19999999999999996
2006-09-22,0.026094052170702927,0.17457440027599377,0.061065652452448674,0.07209751105765728,0.07668005393700009,0.02948833010619736,0.36000000000000004,0.19999999999999996
2006-09-29,0.025821828128513986,0.17955242566265403,0.06896257872505422,0.06377539693243436,0.07281484447775927,0.029072926073584276,0.36000000000000004,0.19999999999999973
2006-10-06,0.025821828128513986,0.17955242566265403,0.06896257872505422,0.06377539693243436,0.07281484447775927,0.029072926073584276,0.36000000000000004,0.19999999999999973
2006-10-13,0.025821828128513986,0.17955242566265403,0.06896257872505422,0.06377539693243436,0.07281484447775927,0.029072926073584276,0.36000000000000004,0.19999999999999973
2006-10-20,0.025821828128513986,0.17955242566265403,0.06896257872505422,0.06377539693243436,0.07281484447775927,0.029072926073584276,0.36000000000000004,0.19999999999999973
2006-10-27,0.030391408387521926,0.2304310781557404,0.08358684072037785,0.0722680789816396,0.08386571244356313,0.03558953824662527,0.41648527076453956,0.04738207229999225
2006-11-03,0.030391408387521926,0.2304310781557404,0.08358684072037785,0.0722680789816396,0.08386571244356313,0.03558953824662527,0.41648527076453956,0.04738207229999225
2006-11-10,0.030391408387521926,0.2304310781557404,0.08358684072037785,0.0722680789816396,0.08386571244356313,0.03558953824662527,0.41648527076453956,0.04738207229999225
2006-11-17,0.030391408387521926,0.2304310781557404,0.08358684072037785,0.0722680789816396,0.08386571244356313,0.03558953824662527,0.41648527076453956,0.04738207229999225
2006-11-24,0.032205029641321624,0.23617166898896222,0.09432831662514897,0.07434539272462896,0.09144719784391453,0.04012240050147097,0.43137999367455276,0.0
2006-12-01,0.032205029641321624,0.23617166898896222,0.09432831662514897,0.07434539272462896,0.09144719784391453,0.04012240050147097,0.43137999367455276,0.0
2006-12-08,0.032205029641321624,0.23617166898896222,0.09432831662514897,0.07434539272462896,0.09144719784391453,0.04012240050147097,0.43137999367455276,0.0
2006-12-15,0.032205029641321624,0.23617166898896222,0.09432831662514897,0.07434539272462896,0.09144719784391453,0.04012240050147097,0.43137999367455276,0.0
2006-12-22,0.032205029641321624,0.23617166898896222,0.09432831662514897,0.07434539272462896,0.09144719784391453,0.04012240050147097,0.43137999367455276,0.0
2006-12-29,0.03289525968649608,0.226075049936494,0.12537125082372402,0.07362676599260677,0.08256862655616536,0.041258645619629664,0.4182044013848841,0.0
2007-01-05,0.03289525968649608,0.226075049936494,0.12537125082372402,0.07362676599260677,0.08256862655616536,0.041258645619629664,0.4182044013848841,0.0
2007-01-12,0.03289525968649608,0.226075049936494,0.12537125082372402,0.07362676599260677,0.08256862655616536,0.041258645619629664,0.4182044013848841,0.0
2007-01-19,0.03289525968649608,0.226075049936494,0.12537125082372402,0.07362676599260677,0.08256862655616536,0.041258645619629664,0.4182044013848841,0.0
2007-01-26,0.028999892626365924,0.25587314805697325,0.12085598267834777,0.07422149227363424,0.07298039197458794,0.03843430366586186,0.40863478872422904,0.0
2007-02-02,0.028999892626365924,0.25587314805697325,0.12085598267834777,0.07422149227363424,0.07298039197458794,0.03843430366586186,0.40863478872422904,0.0
2007-02-09,0.028999892626365924,0.25587314805697325,0.12085598267834777,0.07422149227363424,0.07298039197458794,0.03843430366586186,0.40863478872422904,0.0
2007-02-16,0.028999892626365924,0.25587314805697325,0.12085598267834777,0.07422149227363424,0.07298039197458794,0.03843430366586186,0.40863478872422904,0.0
2007-02-23,0.03378400439280867,0.22563232830048494,0.10918649182794478,0.07921943207682308,0.0852929133411209,0.045010429960186435,0.42187440010063115,0.0
2007-03-02,0.03378400439280867,0.22563232830048494,0.10918649182794478,0.07921943207682308,0.0852929133411209,0.045010429960186435,0.42187440010063115,0.0
2007-03-09,0.03378400439280867,0.22563232830048494,0.10918649182794478,0.07921943207682308,0.0852929133411209,0.045010429960186435,0.42187440010063115,0.0
2007-03-16,0.03378400439280867,0.22563232830048494,0.10918649182794478,0.07921943207682308,0.0852929133411209,0.045010429960186435,0.42187440010063115,0.0
2007-03-23,0.03378400439280867,0.22563232830048494,0.10918649182794478,0.07921943207682308,0.0852929133411209,0.045010429960186435,0.42187440010063115,0.0
2007-03-30,0.0322469143768288,0.19953434866616823,0.1023398505400168,0.07965009745379281,0.08863753380956664,0.04437115881549373,0.40593764332952825,0.047282453008604675
2007-04-06,0.0322469143768288,0.19953434866616823,0.1023398505400168,0.07965009745379281,0.08863753380956664,0.04437115881549373,0.40593764332952825,0.047282453008604675
2007-04-13,0.0322469143768288,0.19953434866616823,0.1023398505400168,0.07965009745379281,0.08863753380956664,0.04437115881549373,0.40593764332952825,0.047282453008604675
2007-04-20,0.0322469143768288,0.19953434866616823,0.1023398505400168,0.07965009745379281,0.08863753380956664,0.04437115881549373,0.40593764332952825,0.047282453008604675
2007-04-27,0.03273443667443406,0.1880230828963753,0.09871643902786474,0.08211913343935091,0.09344480134541155,0.04443589778053096,0.4132489278892007,0.04727728094683181
2007-05-04,0.03273443667443406,0.1880230828963753,0.09871643902786474,0.08211913343935091,0.09344480134541155,0.04443589778053096,0.4132489278892007,0.04727728094683181
2007-05-11,0.03273443667443406,0.1880230828963753,0.09871643902786474,0.08211913343935091,0.09344480134541155,0.04443589778053096,0.4132489278892007,0.04727728094683181
2007-05-18,0.03273443667443406,0.1880230828963753,0.09871643902786474,0.08211913343935091,0.09344480134541155,0.04443589778053096,0.4132489278892007,0.04727728094683181
2007-05-25,0.03286656899883514,0.1893007205232964,0.10411256641282977,0.08447910482494816,0.0904158086882208,0.04571001235061508,0.40585110710046907,0.04726411110078543
2007-06-01,0.03286656899883514,0.1893007205232964,0.10411256641282977,0.08447910482494816,0.0904158086882208,0.04571001235061508,0.40585110710046907,0.04726411110078543
2007-06-08,0.03286656899883514,0.1893007205232964,0.10411256641282977,0.08447910482494816,0.0904158086882208,0.04571001235061508,0.40585110710046907,0.04726411110078543
2007-06-15,0.03286656899883514,0.1893007205232964,0.10411256641282977,0.08447910482494816,0.0904158086882208,0.04571001235061508,0.40585110710046907,0.04726411110078543
2007-06-22,0.03286656899883514,0.1893007205232964,0.10411256641282977,0.08447910482494816,0.0904158086882208,0.04571001235061508,0.40585110710046907,0.04726411110078543
2007-06-29,0.03300846722264234,0.18322233792804796,0.10371935703358105,0.0813631705682273,0.08809233216456676,0.04867675948349463,0.4146825777225984,0.0472349978768416
2007-07-06,0.03300846722264234,0.18322233792804796,0.10371935703358105,0.0813631705682273,0.08809233216456676,0.04867675948349463,0.4146825777225984,0.0472349978768416
2007-07-13,0.03300846722264234,0.18322233792804796,0.10371935703358105,0.0813631705682273,0.08809233216456676,0.04867675948349463,0.4146825777225984,0.0472349978768416
2007-07-20,0.03300846722264234,0.18322233792804796,0.10371935703358105,0.0813631705682273,0.08809233216456676,0.04867675948349463,0.4146825777225984,0.0472349978768416
2007-07-27,0.0268947315433424,0.144617724569141,0.07649909041794431,0.07890372704349086,0.08119882450872991,0.03897012849653329,0.35291577342081837,0.19999999999999984
2007-08-03,0.0268947315433424,0.144617724569141,0.07649909041794431,0.07890372704349086,0.08119882450872991,0.03897012849653329,0.35291577342081837,0.19999999999999984
2007-08-10,0.0268947315433424,0.144617724569141,0.07649909041794431,0.07890372704349086,0.08119882450872991,0.03897012849653329,0.35291577342081837,0.19999999999999984
2007-08-17,0.0268947315433424,0.144617724569141,0.07649909041794431,0.07890372704349086,0.08119882450872991,0.03897012849653329,0.35291577342081837,0.19999999999999984
2007-08-24,0.0268947315433424,0.144617724569141,0.07649909041794431,0.07890372704349086,0.08119882450872991,0.03897012849653329,0.35291577342081837,0.19999999999999984
2007-08-31,0.012810274017895768,0.06968077456592654,0.03934820711316955,0.03761141574629402,0.04401261801899023,0.01929445710082181,0.1772422534369021,0.6
2007-09-07,0.012810274017895768,0.06968077456592654,0.03934820711316955,0.03761141574629402,0.04401261801899023,0.01929445710082181,0.1772422534369021,0.6
2007-09-14,0.012810274017895768,0.06968077456592654,0.03934820711316955,0.03761141574629402,0.04401261801899023,0.01929445710082181,0.1772422534369021,0.6
2007-09-21,0.012810274017895768,0.06968077456592654,0.03934820711316955,0.03761141574629402,0.04401261801899023,0.01929445710082181,0.1772422534369021,0.6
2007-09-28,0.03158524218253432,0.157294706087378,0.10921460698738272,0.09123664517518618,0.10074676236955128,0.04479467403367734,0.4335978759951909,0.0315294871690992
2007-10-05,0.03158524218253432,0.157294706087378,0.10921460698738272,0.09123664517518618,0.10074676236955128,0.04479467403367734,0.4335978759951909,0.0315294871690992
2007-10-12,0.03158524218253432,0.157294706087378,0.10921460698738272,0.09123664517518618,0.10074676236955128,0.04479467403367734,0.4335978759951909,0.0315294871690992
2007-10-19,0.03158524218253432,0.157294706087378,0.10921460698738272,0.09123664517518618,0.10074676236955128,0.04479467403367734,0.4335978759951909,0.0315294871690992
2007-10-26,0.012050455887453862,0.06518823252731591,0.044087237715183115,0.03627996597833107,0.04517091730091821,0.018437252808281096,0.17878593778251672,0.6
2007-11-02,0.012050455887453862,0.06518823252731591,0.044087237715183115,0.03627996597833107,0.04517091730091821,0.018437252808281096,0.17878593778251672,0.6
2007-11-09,0.012050455887453862,0.06518823252731591,0.044087237715183115,0.03627996597833107,0.04517091730091821,0.018437252808281096,0.17878593778251672,0.6
2007-11-16,0.012050455887453862,0.06518823252731591,0.044087237715183115,0.03627996597833107,0.04517091730091821,0.018437252808281096,0.17878593778251672,0.6
2007-11-23,0.012050455887453862,0.06518823252731591,0.044087237715183115,0.03627996597833107,0.04517091730091821,0.018437252808281096,0.17878593778251672,0.6
2007-11-30,0.01120114708890605,0.05866970054900157,0.044707335621731015,0.039454478212633724,0.04947589356687332,0.01795804320715766,0.1785334017536967,0.6
2007-12-07,0.01120114708890605,0.05866970054900157,0.044707335621731015,0.039454478212633724,0.04947589356687332,0.01795804320715766,0.1785334017536967,0.6
2007-12-14,0.01120114708890605,0.05866970054900157,0.044707335621731015,0.039454478212633724,0.04947589356687332,0.01795804320715766,0.1785334017536967,0.6
2007-12-21,0.01120114708890605,0.05866970054900157,0.044707335621731015,0.039454478212633724,0.04947589356687332,0.01795804320715766,0.1785334017536967,0.6
2007-12-28,0.02200076140962483,0.10986639544379105,0.09062103094716512,0.08275296978258354,0.1019352553747776,0.034583504937621835,0.35824008210443603,0.19999999999999996
2008-01-04,0.02200076140962483,0.10986639544379105,0.09062103094716512,0.08275296978258354,0.1019352553747776,0.034583504937621835,0.35824008210443603,0.19999999999999996
2008-01-11,0.02200076140962483,0.10986639544379105,0.09062103094716512,0.08275296978258354,0.1019352553747776,0.034583504937621835,0.35824008210443603,0.19999999999999996
2008-01-18,0.02200076140962483,0.10986639544379105,0.09062103094716512,0.08275296978258354,0.1019352553747776,0.034583504937621835,0.35824008210443603,0.19999999999999996
2008-01-25,0.010593181563046828,0.058881859207459364,0.0455677300601212,0.036963437990419054,0.05183378041582516,0.017390511553395785,0.17876949920973262,0.6000000000000001
2008-02-01,0.010593181563046828,0.058881859207459364,0.0455677300601212,0.036963437990419054,0.05183378041582516,0.017390511553395785,0.17876949920973262,0.6000000000000001
2008-02-08,0.010593181563046828,0.058881859207459364,0.0455677300601212,0.036963437990419054,0.05183378041582516,0.017390511553395785,0.17876949920973262,0.6000000000000001
2008-02-15,0.010593181563046828,0.058881859207459364,0.0455677300601212,0.036963437990419054,0.05183378041582516,0.017390511553395785,0.17876949920973262,0.6000000000000001
2008-02-22,0.010593181563046828,0.058881859207459364,0.0455677300601212,0.036963437990419054,0.05183378041582516,0.017390511553395785,0.17876949920973262,0.6000000000000001
2008-02-29,0.010028075553950648,0.05499772798705718,0.04609830452966962,0.039020284917659194,0.05432702311806802,0.017038943990730453,0.17848963990286484,0.6000000000000001
2008-03-07,0.010028075553950648,0.05499772798705718,0.04609830452966962,0.039020284917659194,0.05432702311806802,0.017038943990730453,0.17848963990286484,0.6000000000000001
2008-03-14,0.010028075553950648,0.05499772798705718,0.04609830452966962,0.039020284917659194,0.05432702311806802,0.017038943990730453,0.17848963990286484,0.6000000000000001
2008-03-21,0.010028075553950648,0.05499772798705718,0.04609830452966962,0.039020284917659194,0.05432702311806802,0.017038943990730453,0.17848963990286484,0.6000000000000001
2008-03-28,0.009497053274383122,0.05204647175144862,0.04907201007851425,0.039340478871468944,0.05531410009122653,0.016389310182228865,0.1783405757507297,0.6
2008-04-04,0.009497053274383122,0.05204647175144862,0.04907201007851425,0.039340478871468944,0.05531410009122653,0.016389310182228865,0.1783405757507297,0.6
2008-04-11,0.009497053274383122,0.05204647175144862,0.04907201007851425,0.039340478871468944,0.05531410009122653,0.016389310182228865,0.1783405757507297,0.6
2008-04-18,0.009497053274383122,0.05204647175144862,0.04907201007851425,0.039340478871468944,0.05531410009122653,0.016389310182228865,0.1783405757507297,0.6
2008-04-25,0.009230578461699666,0.0503418432393974,0.050932663281325355,0.03925935635037843,0.05606833516135509,0.01591769200243634,0.17824953150340778,0.5999999999999999
2008-05-02,0.009230578461699666,0.0503418432393974,0.050932663281325355,0.03925935635037843,0.05606833516135509,0.01591769200243634,0.17824953150340778,0.5999999999999999
2008-05-09,0.009230578461699666,0.0503418432393974,0.050932663281325355,0.03925935635037843,0.05606833516135509,0.01591769200243634,0.17824953150340778,0.5999999999999999
2008-05-16,0.009230578461699666,0.0503418432393974,0.050932663281325355,0.03925935635037843,0.05606833516135509,0.01591769200243634,0.17824953150340778,0.5999999999999999
2008-05-23,0.009230578461699666,0.0503418432393974,0.050932663281325355,0.03925935635037843,0.05606833516135509,0.01591769200243634,0.17824953150340778,0.5999999999999999
2008-05-30,0.01888390737164484,0.09875239817730397,0.10528009650036085,0.0789393613893325,0.10941891472880323,0.030825884028465367,0.35789943780408934,0.19999999999999996
2008-06-06,0.01888390737164484,0.09875239817730397,0.10528009650036085,0.0789393613893325,0.10941891472880323,0.030825884028465367,0.35789943780408934,0.19999999999999996
2008-06-13,0.01888390737164484,0.09875239817730397,0.10528009650036085,0.0789393613893325,0.10941891472880323,0.030825884028465367,0.35789943780408934,0.19999999999999996
2008-06-20,0.01888390737164484,0.09875239817730397,0.10528009650036085,0.0789393613893325,0.10941891472880323,0.030825884028465367,0.35789943780408934,0.19999999999999996
2008-06-27,0.01980945711371326,0.09652342185792975,0.10260248169455609,0.06656408623073971,0.12455434146148246,0.031206548959125193,0.35873966268245366,0.19999999999999984
2008-07-04,0.01980945711371326,0.09652342185792975,0.10260248169455609,0.06656408623073971,0.12455434146148246,0.031206548959125193,0.35873966268245366,0.19999999999999984
2008-07-11,0.01980945711371326,0.09652342185792975,0.10260248169455609,0.06656408623073971,0.12455434146148246,0.031206548959125193,0.35873966268245366,0.19999999999999984
2008-07-18,0.01980945711371326,0.09652342185792975,0.10260248169455609,0.06656408623073971,0.12455434146148246,0.031206548959125193,0.35873966268245366,0.19999999999999984
2008-07-25,0.019528885910341184,0.09435905906001019,0.10087236897874839,0.05863282293190706,0.13807502340553146,0.03137139089276636,0.3571604488206955,0.19999999999999984
2008-08-01,0.019528885910341184,0.09435905906001019,0.10087236897874839,0.05863282293190706,0.13807502340553146,0.03137139089276636,0.3571604488206955,0.19999999999999984
2008-08-08,0.019528885910341184,0.09435905906001019,0.10087236897874839,0.05863282293190706,0.13807502340553146,0.03137139089276636,0.3571604488206955,0.19999999999999984
2008-08-15,0.019528885910341184,0.09435905906001019,0.10087236897874839,0.05863282293190706,0.13807502340553146,0.03137139089276636,0.3571604488206955,0.19999999999999984
2008-08-22,0.019528885910341184,0.09435905906001019,0.10087236897874839,0.05863282293190706,0.13807502340553146,0.03137139089276636,0.3571604488206955,0.19999999999999984
2008-08-29,0.020158704073853964,0.0923195113285268,0.101945327669351,0.05371088747144453,0.14491929192651956,0.02865000823788688,0.3582962692924172,0.20000000000000007
2008-09-05,0.020158704073853964,0.0923195113285268,0.101945327669351,0.05371088747144453,0.14491929192651956,0.02865000823788688,0.3582962692924172,0.20000000000000007
2008-09-12,0.020158704073853964,0.0923195113285268,0.101945327669351,0.05371088747144453,0.14491929192651956,0.02865000823788688,0.3582962692924172,0.20000000000000007
2008-09-19,0.020158704073853964,0.0923195113285268,0.101945327669351,0.05371088747144453,0.14491929192651956,0.02865000823788688,0.3582962692924172,0.20000000000000007
2008-09-26,0.009727221885174648,0.04657111444105817,0.05326396918858281,0.03238435581757361,0.0656927935764601,0.013574959775776467,0.1787855853153742,0.6
2008-10-03,0.009727221885174648,0.04657111444105817,0.05326396918858281,0.03238435581757361,0.0656927935764601,0.013574959775776467,0.1787855853153742,0.6
2008-10-10,0.009727221885174648,0.04657111444105817,0.05326396918858281,0.03238435581757361,0.0656927935764601,0.013574959775776467,0.1787855853153742,0.6
2008-10-17,0.009727221885174648,0.04657111444105817,0.05326396918858281,0.03238435581757361,0.0656927935764601,0.013574959775776467,0.1787855853153742,0.6
2008-10-24,0.009727221885174648,0.04657111444105817,0.05326396918858281,0.03238435581757361,0.0656927935764601,0.013574959775776467,0.1787855853153742,0.6
2008-10-31,0.0101367788294468,0.04735667224436429,0.05262608749625691,0.036211918382334674,0.06248671162023232,0.012606847989532974,0.17857498343783207,0.6
2008-11-07,0.0101367788294468,0.04735667224436429,0.05262608749625691,0.036211918382334674,0.06248671162023232,0.012606847989532974,0.17857498343783207,0.6
2008-11-14,0.0101367788294468,0.04735667224436429,0.05262608749625691,0.036211918382334674,0.06248671162023232,0.012606847989532974,0.17857498343783207,0.6
2008-11-21,0.0101367788294468,0.04735667224436429,0.05262608749625691,0.036211918382334674,0.06248671162023232,0.012606847989532974,0.17857498343783207,0.6
2008-11-28,0.010399280599686917,0.04643898679530553,0.05068243566038862,0.030595766564392453,0.07195883358642334,0.01185153936356715,0.17807315743023602,0.6
2008-12-05,0.010399280599686917,0.04643898679530553,0.05068243566038862,0.030595766564392453,0.07195883358642334,0.01185153936356715,0.17807315743023602,0.6
2008-12-12,0.010399280599686917,0.04643898679530553,0.05068243566038862,0.030595766564392453,0.07195883358642334,0.01185153936356715,0.17807315743023602,0.6
2008-12-19,0.010399280599686917,0.04643898679530553,0.05068243566038862,0.030595766564392453,0.07195883358642334,0.01185153936356715,0.17807315743023602,0.6
2008-12-26,0.010976117934815587,0.045954769463957004,0.04861271720301294,0.027042826812911328,0.07826944468747841,0.011376087379615353,0.1777680365182094,0.6
2009-01-02,0.010976117934815587,0.045954769463957004,0.04861271720301294,0.027042826812911328,0.07826944468747841,0.011376087379615353,0.1777680365182094,0.6
2009-01-09,0.010976117934815587,0.045954769463957004,0.04861271720301294,0.027042826812911328,0.07826944468747841,0.011376087379615353,0.1777680365182094,0.6
2009-01-16,0.010976117934815587,0.045954769463957004,0.04861271720301294,0.027042826812911328,0.07826944468747841,0.011376087379615353,0.1777680365182094,0.6
2009-01-23,0.010976117934815587,0.045954769463957004,0.04861271720301294,0.027042826812911328,0.07826944468747841,0.011376087379615353,0.1777680365182094,0.6
2009-01-30,0.011170268252710504,0.04638295302746985,0.0475748165783593,0.02469691380961074,0.0817962603830667,0.010784555501001963,0.17759423244778097,0.6
2009-02-06,0.011170268252710504,0.04638295302746985,0.0475748165783593,0.02469691380961074,0.0817962603830667,0.010784555501001963,0.17759423244778097,0.6
2009-02-13,0.011170268252710504,0.04638295302746985,0.0475748165783593,0.02469691380961074,0.0817962603830667,0.010784555501001963,0.17759423244778097,0.6
2009-02-20,0.011170268252710504,0.04638295302746985,0.0475748165783593,0.02469691380961074,0.0817962603830667,0.010784555501001963,0.17759423244778097,0.6
2009-02-27,0.011566802359454079,0.04675877031258511,0.04721235679213408,0.02340469961811268,0.08298870503275876,0.010539319840313803,0.17752934604464152,0.6
2009-03-06,0.011566802359454079,0.04675877031258511,0.04721235679213408,0.02340469961811268,0.08298870503275876,0.010539319840313803,0.17752934604464152,0.6
2009-03-13,0.011566802359454079,0.04675877031258511,0.04721235679213408,0.02340469961811268,0.08298870503275876,0.010539319840313803,0.17752934604464152,0.6
